"","D_KL","Pval","Qval"
"Ccm3",0.336724360810259,0.59526729264911,0.923834342992614
"CG44774",0.0773229691902714,0.595590337795908,0.923834342992614
"Snap25",0.0102524418521058,0.595683692933989,0.923834342992614
"Ndf",0.218631235942091,0.596421637874633,0.923834342992614
"Iswi",0.149261421871631,0.596617296005258,0.923834342992614
"GstZ2",0.32529232568518,0.596700932716903,0.923834342992614
"GluClalpha",0.0316016108050945,0.597374417577487,0.923834342992614
"PIG-O",0.321319190750455,0.597663663217429,0.923834342992614
"Teh1",0.347764823292376,0.597689929957345,0.923834342992614
"Stalker2{}106",0.18533671332121,0.598361357631677,0.923834342992614
"mdg3{}1683",0.378014729858809,0.598464592437181,0.923834342992614
"mdg3{}291",0.378010266802811,0.598867033560106,0.923834342992614
"CG31688",0.102419564780848,0.599214840930725,0.923834342992614
"roo{}319",0.0435511454597674,0.599373907412548,0.923834342992614
"roo{}4147",0.0225046473298928,0.599842414544236,0.923834342992614
"CG15237",0.385836067731051,0.59991819755263,0.923834342992614
"Doc3-element{}1148",0.336121601801349,0.600223622864158,0.923834342992614
"spen",0.00511129433090712,0.60089334898815,0.923834342992614
"CG10077",0.0419694477423914,0.601245265581128,0.923834342992614
"sturkopf",0.297788578541627,0.601568278305667,0.923834342992614
"RpS21",0.271480022975514,0.601587698040431,0.923834342992614
"barc",0.324639638834047,0.6021731718773,0.923834342992614
"asRNA:CR45620",0.319359068222129,0.6021805880298,0.923834342992614
"ITP",0.355322428120142,0.602283937722704,0.923834342992614
"Aps",0.136887374845977,0.602476760268486,0.923834342992614
"PGAP1",0.319136821015666,0.602686861907223,0.923834342992614
"Tom7",0.0299239898767412,0.6027120474,0.923834342992614
"Cda5",0.1306261232789,0.603099482489737,0.923834342992614
"Phb2",0.0639736293995531,0.603157627508637,0.923834342992614
"EMC5",0.319259498057481,0.605438712384839,0.923834342992614
"CG14200",0.334911818046908,0.605449181831336,0.923834342992614
"Syx8",0.334873032534023,0.605722792927728,0.923834342992614
"Tbc1d8-9",0.318525660089866,0.606513737477728,0.923834342992614
"gypsy6{}RR48376",0.314576304908107,0.606963659393748,0.923834342992614
"lncRNA:CR45758",0.225944559046221,0.607210743540604,0.923834342992614
"RpS4",0.0183195211789601,0.607290424940248,0.923834342992614
"Pcf11",0.0612754351469326,0.607329864116128,0.923834342992614
"vimar",0.317675300250641,0.607762790424626,0.923834342992614
"ATPsynF",0.0185888358780354,0.608098898790615,0.923834342992614
"PDZ-GEF",0.334486924246635,0.608462182101787,0.923834342992614
"mRpS18A",0.377494815097653,0.609173143198362,0.923834342992614
"Rt1b{}1218",0.362931455436245,0.609238612282205,0.923834342992614
"His4r",0.00391245870764268,0.609486919147879,0.923834342992614
"CG7630",0.00463038053257162,0.609749504953062,0.923834342992614
"Usp1",0.334677081061313,0.610286737021943,0.923834342992614
"F{}RR48325",0.206861329227945,0.610439776897603,0.923834342992614
"GluRIIE",0.316256859762762,0.61049317720467,0.923834342992614
"Non2",0.340911401686036,0.610584598949119,0.923834342992614
"TBC1D5",0.334676362898715,0.610872160668147,0.923834342992614
"CG14591",0.134950306564162,0.611293754823864,0.923834342992614
"calypso",0.334697828966656,0.61146696246384,0.923834342992614
"CG7991",0.149620946757934,0.611489582542514,0.923834342992614
"hook",0.33406621186388,0.611541078156387,0.923834342992614
"uzip",0.340922894560322,0.611890981943953,0.923834342992614
"hopper{}762",0.334602623610724,0.612320765433842,0.923834342992614
"1360{}4752",0.334602623610724,0.612320765433842,0.923834342992614
"CG9760",0.337390808206268,0.612668358513608,0.923834342992614
"eEF1alpha1",0.334588250613625,0.612929053235255,0.923834342992614
"Cdk12",0.334191082805816,0.612939343898502,0.923834342992614
"sima",0.112270836607321,0.613061503204404,0.923834342992614
"CG15312",0.117484861492997,0.613066994464517,0.923834342992614
"cdi",0.295772447629232,0.613284122507479,0.923834342992614
"Ggt-1",0.31525667008906,0.613468042259365,0.923834342992614
"trx",0.0660916898871758,0.613692397063642,0.923834342992614
"Syx1A",0.0138812253728906,0.614114429145428,0.923834342992614
"Sgt1",0.334628724734007,0.614312397215011,0.923834342992614
"Dh44-R2",0.377859879075601,0.614475977688783,0.923834342992614
"sbb",0.0208935075405337,0.614588201905631,0.923834342992614
"Hr78",0.37785479377075,0.615079071742947,0.923834342992614
"HeT-A{}6265",0.334752528720387,0.615331167115515,0.923834342992614
"CG12106",0.334777998501881,0.615461012449503,0.923834342992614
"alphaTub84D",0.334856891169685,0.615698020957373,0.923834342992614
"nuf",0.334865619209923,0.615728525506057,0.923834342992614
"pdm3",0.334928411274632,0.616022127172096,0.923834342992614
"ATPsynC",0.00409970329557997,0.616165177149155,0.923834342992614
"Mbs",0.370657298673168,0.616498815224851,0.923834342992614
"enc",0.038478305665407,0.616710019658159,0.923834342992614
"Ts",0.335338155086527,0.616796777486765,0.923834342992614
"Kank",0.335463420834013,0.616799738618915,0.923834342992614
"AANATL7",0.337797250745359,0.616801161656101,0.923834342992614
"sw",0.335404340349982,0.616873290322045,0.923834342992614
"Rpn9",0.0692021423509501,0.617082293570374,0.923834342992614
"HeT-A{}6532",0.342496573671324,0.617245533946347,0.923834342992614
"pix",0.313809943619215,0.617291767096977,0.923834342992614
"WASp",0.327731766747675,0.617321769455998,0.923834342992614
"SCCRO4",0.335207237904055,0.617512674394933,0.923834342992614
"CG16953",0.337316200305591,0.617590363561267,0.923834342992614
"Rab3-GEF",0.337084009486113,0.617605973994443,0.923834342992614
"pod1",0.335609001326623,0.617749846791498,0.923834342992614
"CG11414",0.33562861960104,0.617758305047336,0.923834342992614
"snoRNA:Psi18S-1820",0.443808628240826,0.617782383686824,0.923834342992614
"CG32017",0.335730782096449,0.617798953837649,0.923834342992614
"CG14341",0.33802810236757,0.61782376538955,0.923834342992614
"roo{}1039",0.338455111622927,0.617956629280785,0.923834342992614
"Xbp1",0.338069198251653,0.618319011767138,0.923834342992614
"CG10863",0.340724631879024,0.618555029813749,0.923834342992614
"Sc2",0.12677558588895,0.61860752717206,0.923834342992614
"Ctl2",0.339516963798412,0.618962106839299,0.923834342992614
"CG31793",0.310087261085638,0.619068580045775,0.923834342992614
"alph",0.340445488150498,0.619086484999023,0.923834342992614
"CG9890",0.339887168906594,0.619205537828153,0.923834342992614
"CG4101",0.340593602107246,0.619210675940143,0.923834342992614
"Mhcl",0.341163713105359,0.61974634043152,0.923834342992614
"Pfdn2",0.30673981271594,0.620006431148621,0.923834342992614
"Pitslre",0.0067735850301797,0.620084751112619,0.923834342992614
"DIP1",0.0155488550644863,0.620777820982836,0.923834342992614
"Scsalpha1",0.0128610676956728,0.621079269305466,0.923834342992614
"hts",0.332338956963452,0.621383224076269,0.923834342992614
"Cadps",0.0394210839457432,0.621666492571735,0.923834342992614
"LSm1",0.31124022947131,0.622468979652121,0.923834342992614
"asRNA:CR46093",0.377794491574438,0.622647239009444,0.923834342992614
"lncRNA:CR45618",0.321484405061283,0.622672846550784,0.923834342992614
"Moe",0.127336519655989,0.622805907264294,0.923834342992614
"yps",0.343473149726637,0.6229120077733,0.923834342992614
"Nrk",0.343184717515713,0.623087190166619,0.923834342992614
"CG11883",0.343629063969053,0.623185844745262,0.923834342992614
"CG1513",0.130921183744018,0.62337858541061,0.923834342992614
"dpr12",0.052230457834656,0.623433327391425,0.923834342992614
"ATPsynG",0.00318381783101726,0.623540635781785,0.923834342992614
"CG42346",0.34500150771794,0.62395851615036,0.923834342992614
"Shab",0.0386807141602232,0.624291113944056,0.923834342992614
"roo{}326",0.344398099300433,0.624651403732294,0.923834342992614
"roo{}2355",0.344398099300433,0.624651403732294,0.923834342992614
"Rpt5",0.405116905326627,0.625171426407718,0.923834342992614
"SsRbeta",0.387574034505315,0.62540590637501,0.923834342992614
"promL",0.436913262623323,0.625695912198608,0.923834342992614
"twin",0.345030402362297,0.626001111762472,0.923834342992614
"gypsy12{}3705",0.344786828277065,0.626184752683694,0.923834342992614
"lncRNA:CR45409",0.350697798960471,0.62642403110994,0.923834342992614
"CG11658",0.311409476735529,0.62684982279621,0.923834342992614
"COX5A",0.00294702892059954,0.628256863162438,0.923834342992614
"CG12929",0.118186708024621,0.628960141538859,0.923834342992614
"Pli",0.0393287594395263,0.629012990161855,0.923834342992614
"RpL39",0.00741117935219048,0.629524148665594,0.923834342992614
"CG42795",0.367082238723685,0.629537560337082,0.923834342992614
"lncRNA:CR45312",0.096251251906292,0.62982914831089,0.923834342992614
"CG42268",0.14911781181662,0.630634564948458,0.923834342992614
"RpS13",0.0184758005070476,0.632336802260729,0.923834342992614
"crol",0.0421970097524953,0.633286120141399,0.923834342992614
"Dad",0.444220829919461,0.633554357810669,0.923834342992614
"wrd",0.347864783888784,0.633694730396295,0.923834342992614
"slo",0.0193416851868724,0.633834568863167,0.923834342992614
"Ppat-Dpck",0.310154492267655,0.634031392306025,0.923834342992614
"Stalker2{}1505",0.309947672457252,0.634290206730461,0.923834342992614
"fl(2)d",0.103603410972868,0.634407428548028,0.923834342992614
"ZnT49B",0.333391162369332,0.635012648264861,0.923834342992614
"CG17258",0.299540769310051,0.635269956244867,0.923834342992614
"Task6",0.0808186420713773,0.635339508649386,0.923834342992614
"Su(P)",0.377705209618898,0.635372146705381,0.923834342992614
"CG13344",0.297622029168245,0.635846217339173,0.923834342992614
"CG33144",0.317493063001318,0.636310835043735,0.923834342992614
"ND-19",0.0445695069886942,0.636374750833893,0.923834342992614
"Fum2",0.354992848892137,0.637028820470949,0.923834342992614
"Rap1",0.0149901693676844,0.637255809109705,0.923834342992614
"loqs",0.327029738907902,0.637307944749571,0.923834342992614
"FoxP",0.0386606343906985,0.637473209745825,0.923834342992614
"G9a",0.107739438648484,0.637802715345553,0.923834342992614
"stai",0.00428162108986142,0.638179672771107,0.923834342992614
"ctrip",0.30754731822729,0.638517032369382,0.923834342992614
"Pdfr",0.349342524400307,0.638794598734284,0.923834342992614
"Cog4",0.116745826310499,0.638992608865152,0.923834342992614
"accord2{}625",0.27623893946584,0.639162701387002,0.923834342992614
"CG43324",0.296965794907728,0.63931323943325,0.923834342992614
"maf-S",0.0808286565684183,0.63955590166993,0.923834342992614
"Sar1",0.0265418657682117,0.639667577008772,0.923834342992614
"CG6144",0.309342302125523,0.640346847506005,0.923834342992614
"Orai",0.29594498786817,0.64092573794416,0.923834342992614
"didum",0.444415314309514,0.641244639295532,0.923834342992614
"CG42819",0.309210112947497,0.641540925896452,0.923834342992614
"Tabor{}2860",0.309188414826957,0.641750654200974,0.923834342992614
"jockey{}1086",0.309188414826957,0.641750654200974,0.923834342992614
"CG42841",0.309188414826957,0.641750654200974,0.923834342992614
"Stalker4{}1799",0.309188414826957,0.641750654200974,0.923834342992614
"Stalker4{}1798",0.309188414826957,0.641750654200974,0.923834342992614
"CG33080",0.309188414826957,0.641750654200974,0.923834342992614
"stg1",0.309188414826957,0.641750654200974,0.923834342992614
"gypsy6{}2633",0.309188414826957,0.641750654200974,0.923834342992614
"CARPA",0.309188414826957,0.641750654200974,0.923834342992614
"Sdhaf3",0.377664940069862,0.641759972003493,0.923834342992614
"Fer1HCH",0.0107543951407523,0.64190080128739,0.923834342992614
"CG5273",0.301135879595541,0.642048580185112,0.923834342992614
"Cbl",0.314332553617578,0.643284607704088,0.923834342992614
"Lrrk",0.309020535776009,0.643577502597659,0.923834342992614
"MetRS-m",0.293912280175784,0.643932700168082,0.923834342992614
"CG46301",0.2016819175895,0.644615520253035,0.923834342992614
"CG14715",0.308940842431185,0.644662649402728,0.923834342992614
"mRpS18C",0.114228607058416,0.644673059849699,0.923834342992614
"Ca-beta",0.175643562528669,0.64486614504997,0.923834342992614
"Ack-like",0.3110843743661,0.645118077350554,0.923834342992614
"rooA{}1496",0.409269657255786,0.64522566921267,0.923834342992614
"aft",0.228252328439463,0.645417809529128,0.923834342992614
"CG17568",0.308891134980594,0.645501867526618,0.923834342992614
"Sxl",0.0323907700724301,0.64577334402598,0.923834342992614
"chb",0.351190359376071,0.646244630630908,0.923834342992614
"Afti",0.308831909735365,0.646760617843042,0.923834342992614
"nAChRalpha4",0.387843987890993,0.64711783960297,0.923834342992614
"CanB",0.0139161501645336,0.647701245016782,0.923834342992614
"CG7990",0.280625314866731,0.647730246920164,0.923834342992614
"Tdg",0.176442344552098,0.647815284041065,0.923834342992614
"zf30C",0.308839433399878,0.649025822198781,0.923834342992614
"upSET",0.313364882378479,0.649308725504932,0.923834342992614
"invader2{}5057",0.291502676054657,0.649673809988772,0.923834342992614
"jockey{}1447",0.291502676054657,0.649673809988772,0.923834342992614
"CG4374",0.291502676054657,0.649673809988772,0.923834342992614
"Doc3{}3837",0.291426610829823,0.64979309663321,0.923834342992614
"OtopLc",0.288021120692252,0.649930426803652,0.923834342992614
"Smg5",0.377616592270948,0.650006329632335,0.923834342992614
"mdg1{}1720",0.318177908186959,0.650553381798755,0.923834342992614
"PIG-T",0.318177908186959,0.650553381798755,0.923834342992614
"CG30109",0.317643699280562,0.650581329423949,0.923834342992614
"sn",0.318105768360873,0.65078511050445,0.923834342992614
"Rbp9",0.0336637866189686,0.65088572517418,0.923834342992614
"CG9951",0.397825669051133,0.651217158478469,0.923834342992614
"pds5",0.321205696537656,0.651512672505484,0.923834342992614
"f-cup",0.313031811078195,0.651630043184757,0.923834342992614
"x16",0.314612886851182,0.651637605109138,0.923834342992614
"CycY",0.314775246988193,0.651693728031683,0.923834342992614
"asRNA:CR42254",0.314504646358078,0.651697343673005,0.923834342992614
"RpL41",0.019717294819661,0.651929932337231,0.923834342992614
"futsch",0.0027747964223717,0.651989766793594,0.923834342992614
"RunxA",0.314199536585836,0.652045348293116,0.923834342992614
"Nox",0.31371085401447,0.652161328209374,0.923834342992614
"pen-2",0.444501677732321,0.652290676992628,0.923834342992614
"Toll-6",0.307363587822495,0.652630879436036,0.923834342992614
"cac",0.0210164242706107,0.652658129273897,0.923834342992614
"aqz",0.000727795516263102,0.652695458202358,0.923834342992614
"Rho1",0.288524242092322,0.652812356683524,0.923834342992614
"RN-tre",0.312155391493617,0.65303662888192,0.923834342992614
"Stt3A",0.310207134464459,0.653497466675349,0.923834342992614
"caps",0.311106898955358,0.653527791881885,0.923834342992614
"NFAT",0.148261451963783,0.653746117650154,0.923834342992614
"lncRNA:CR45919",0.310137487754238,0.653916486677906,0.923834342992614
"Dis3l2",0.0642537226712515,0.654036846132581,0.923834342992614
"CG34159",0.130146965760107,0.65440895231719,0.923834342992614
"Vha36-1",0.100499023828082,0.654452423110864,0.923834342992614
"RpL6",0.0153053972661753,0.654610825378819,0.923834342992614
"U4-U6-60K",0.353093332166651,0.656100899858677,0.923834342992614
"mt:CoIII",0.00228568309123884,0.656436520311367,0.923834342992614
"sigmar",0.0971685388553242,0.657254927280296,0.923834342992614
"opus{}821",0.243185779678746,0.657272663792633,0.923834342992614
"Dg",0.325953727575935,0.657725049964801,0.923834342992614
"CG31510",0.327595623933821,0.660690593941428,0.923834342992614
"jigr1",0.283474880731516,0.661066282811595,0.923834342992614
"bchs",0.281109028334152,0.66109314571272,0.923834342992614
"Actn",0.444905149922236,0.661113884868758,0.923834342992614
"Imp",0.0274080841456659,0.662926332900117,0.923834342992614
"Arl6IP1",0.0373803018958203,0.66320060010152,0.923834342992614
"ND-PDSW",0.0337095595354324,0.664063998473835,0.923834342992614
"CkIIbeta",0.0119020138175494,0.664232182654678,0.923834342992614
"Blos3",0.412821172781063,0.664233583412685,0.923834342992614
"Pglym78",0.0214725880908821,0.664596722395798,0.923834342992614
"mRpL22",0.281648107195641,0.664668256559917,0.923834342992614
"RpL28",0.00994876188360909,0.664833107259471,0.923834342992614
"UQCR-6.4",0.027687047104331,0.665109335040622,0.923834342992614
"Doc3{}6514",0.329391994029065,0.665171940291601,0.923834342992614
"CG12375",0.280745532362259,0.665583674811146,0.923834342992614
"Rim",0.0203176317599017,0.66570385852092,0.923834342992614
"CG8187",0.280596165807237,0.665832023109424,0.923834342992614
"Lztr1",0.377532548412587,0.665899168557924,0.923834342992614
"kek1",0.0192999883498006,0.667139163177486,0.923834342992614
"CG1909",0.266253696932571,0.667444849893264,0.923834342992614
"bel",0.0591684578050427,0.667732048824484,0.923834342992614
"2mit",0.367339544939382,0.667770045926966,0.923834342992614
"Spt6",0.146821738449568,0.667871649982684,0.923834342992614
"wech",0.0493698842957659,0.668067237531104,0.923834342992614
"INE-1{}4033",0.0124241385269229,0.66820220855152,0.923834342992614
"clu",0.330818738958498,0.669352366486872,0.923834342992614
"mEFTu1",0.108708169941069,0.669375096304657,0.923834342992614
"ApepP",0.374124321985695,0.670335636657637,0.923834342992614
"Archease",0.355764443632676,0.670882351861073,0.923834342992614
"Socs16D",0.356014410123149,0.671451440843048,0.923834342992614
"Prosalpha3",0.377504393102243,0.671643277904439,0.923834342992614
"TBPH",0.35610872836589,0.672976188645656,0.923834342992614
"BI-1",0.275023963109536,0.673325185547734,0.923834342992614
"mri",0.332049903111628,0.673870284610229,0.923834342992614
"CG3556",0.0207606515501353,0.67409498001978,0.923834342992614
"Tango11",0.189994054588921,0.674836051055405,0.923834342992614
"phol",0.274220008160626,0.675288017872261,0.923834342992614
"lncRNA:CR44043",0.274750703484601,0.675642767225934,0.923834342992614
"stx",0.19263778430173,0.675899087913423,0.923834342992614
"Chmp1",0.104132401596391,0.675913044397304,0.923834342992614
"TM9SF3",0.388159809652147,0.67685566044515,0.923834342992614
"mRpS21",0.129112372508768,0.677506772714894,0.923834342992614
"Vha100-1",0.0577473134204561,0.678704271600086,0.923834342992614
"CG8300",0.0945079402831082,0.679525562621944,0.923834342992614
"CG7879",0.265580826070623,0.680146900631327,0.923834342992614
"Sh3beta",0.271080075939777,0.680953841528682,0.923834342992614
"Ubqn",0.30146296303735,0.681127843018043,0.923834342992614
"RpL10",0.0154549646416865,0.681132507066202,0.923834342992614
"roo{}1708",0.10155845057811,0.681749006451928,0.923834342992614
"poly",0.28280766251385,0.681955508327804,0.923834342992614
"c(2)M",0.419393853842872,0.683094051729108,0.923834342992614
"spi",0.110276529323277,0.683112078774677,0.923834342992614
"CG14963",0.377450238026966,0.683227822485122,0.923834342992614
"17.6{}1213",0.377450238026966,0.683227822485122,0.923834342992614
"Idh3g",0.024814570816687,0.683563872342159,0.923834342992614
"Vha13",0.00809481241429338,0.683796814869156,0.923834342992614
"CG3149",0.269915047825856,0.683892703349571,0.923834342992614
"COX7A",0.00452980995841633,0.684093431674075,0.923834342992614
"GAA1",0.26893411280739,0.684147867095174,0.923834342992614
"CG1677",0.290753405158449,0.684263117132573,0.923834342992614
"jeb",0.0107318431802036,0.68448561722242,0.923834342992614
"Alas",0.269407563706285,0.684765465162397,0.923834342992614
"Dyrk2",0.0384849833916527,0.685040197880383,0.923834342992614
"Tsp42Ek",0.128782773663628,0.68541658944778,0.923834342992614
"orb2",0.0158999467156423,0.685624547072188,0.923834342992614
"jockey{}973",0.186525467337656,0.686945957264399,0.923834342992614
"Eip93F",0.395566574006566,0.686988103421828,0.923834342992614
"HUWE1",0.0493189066702217,0.686998157197801,0.923834342992614
"CR31032",0.267900870975498,0.688103111916877,0.923834342992614
"hfp",0.0218902366145382,0.688413274031597,0.923834342992614
"nrm",0.234586100773789,0.688450495725934,0.923834342992614
"CG32576",0.247288329015379,0.688615241412564,0.923834342992614
"F{}RR48400",0.0207687447164806,0.690000049576697,0.923834342992614
"DIP2",0.0720047402918158,0.690269949116918,0.923834342992614
"CG15772",0.264715469363013,0.690575927368272,0.923834342992614
"Pgk",0.0929241698534994,0.690657951205412,0.923834342992614
"CG34008",0.41755672448976,0.690797054042703,0.923834342992614
"CG5445",0.265174074312965,0.692097058495087,0.923834342992614
"Grx5",0.0660007242555555,0.693713994180219,0.923834342992614
"cg",0.0368424265099458,0.694309575807375,0.923834342992614
"Smr",0.0602631802797351,0.694434591748502,0.923834342992614
"mt:CoII",0.000729588622813419,0.694517118452066,0.923834342992614
"tou",0.0457112838610767,0.694644638813734,0.923834342992614
"CG42671",0.097927142723772,0.695793593905678,0.923834342992614
"I{}1677",0.337385815879685,0.695901746463622,0.923834342992614
"INE-1{}3545",0.00642163355795293,0.696180273292446,0.923834342992614
"DENR",0.396490800413441,0.696191514150034,0.923834342992614
"scyl",0.0102110123349382,0.696892462395041,0.923834342992614
"Gycalpha99B",0.0137526688135148,0.696903530098226,0.923834342992614
"ens",0.249086675101346,0.697463663117562,0.923834342992614
"trio",0.0352582959969873,0.698428056064283,0.923834342992614
"CG9003",0.286310591070114,0.698697051832264,0.923834342992614
"CG42749",0.0208971573760249,0.69978512087593,0.923834342992614
"lncRNA:CR42861",0.419111243609687,0.699940106775995,0.923834342992614
"eEF1alpha2",0.00122972511202571,0.700930096583701,0.923834342992614
"Cpr65Eb",0.175039126285828,0.702862686121106,0.923834342992614
"PDCD-5",0.258740329753215,0.703782243355451,0.923834342992614
"Bgb",0.0647404476474714,0.705409730903241,0.923834342992614
"RpL9",0.137254268841811,0.709201521839389,0.923834342992614
"CG13784",0.362520679374155,0.709429530195528,0.923834342992614
"CG13868",0.00444992149130758,0.709805726030456,0.923834342992614
"vig",0.0330807248745573,0.71030871740643,0.923834342992614
"P5CDh1",0.0275779521083413,0.710413953524898,0.923834342992614
"Hel25E",0.0355391950303956,0.710531963532009,0.923834342992614
"VhaAC45RP",0.0134679350012969,0.711241499140135,0.923834342992614
"ND-B17",0.034450000674241,0.711255066446239,0.923834342992614
"Oli",0.195118362772883,0.711492563763253,0.923834342992614
"CG34148",0.390194675457412,0.711540485943759,0.923834342992614
"CG14797",0.361808036092918,0.711947690140109,0.923834342992614
"His3.3B",0.026509381403078,0.712070526825421,0.923834342992614
"Acn",0.0297468207446732,0.712369600833942,0.923834342992614
"Apt1",0.0122476149984363,0.712879606831633,0.923834342992614
"ftz-f1",0.0627236522102335,0.71377405026874,0.923834342992614
"dpr20",0.36205583876481,0.713832520005394,0.923834342992614
"CG6523",0.252706400419267,0.71420109929912,0.923834342992614
"UQCR-C2",0.00234789057273215,0.714778028397971,0.923834342992614
"Ubc10",0.096976255196817,0.715489970907808,0.923834342992614
"l(3)L1231",0.0123055711140358,0.715675165804728,0.923834342992614
"nmd",0.386347734605352,0.715939624733666,0.923834342992614
"bma",0.0446459634456292,0.716136806502728,0.923834342992614
"Abl",0.26243655685059,0.716303890481543,0.923834342992614
"VhaAC39-1",0.0717893577248577,0.71649894003454,0.923834342992614
"CG42260",0.014898530559773,0.716952096661919,0.923834342992614
"Gs1l",0.0590747070412826,0.717200348344063,0.923834342992614
"Nuak",0.0319932030910458,0.717417286258855,0.923834342992614
"Socs36E",0.0453609883165758,0.717832889362747,0.923834342992614
"CG31650",0.0998040441335413,0.718520481921318,0.923834342992614
"TfIIFalpha",0.341540307394997,0.718869995922785,0.923834342992614
"Ubc7",0.395846092108392,0.719164293936811,0.923834342992614
"CG16974",0.0450934979220878,0.720538393679489,0.923834342992614
"egh",0.00786356372920729,0.721374903746638,0.923834342992614
"tutl",0.0212238741786218,0.722168295018099,0.923834342992614
"CG10638",0.247859678914005,0.722989993795368,0.923834342992614
"Nak",0.342200437537693,0.723347943620523,0.923834342992614
"CG1622",0.265380236483403,0.723641086458845,0.923834342992614
"PolE4",0.364345499218018,0.724131426922513,0.923834342992614
"grp",0.363506633070192,0.72496111535116,0.923834342992614
"CG31712",0.00187694609063743,0.726299088112766,0.923834342992614
"unc-13",0.0101919318866983,0.726355348100034,0.923834342992614
"yki",0.326595336461038,0.727659056052277,0.923834342992614
"Sdc",0.0112518909283433,0.727672323833283,0.923834342992614
"Pex13",0.17251539526161,0.727783699283651,0.923834342992614
"CG9170",0.0954843677763863,0.728065612063585,0.923834342992614
"CG3420",0.377255619892481,0.729251539901288,0.923834342992614
"His2B:CG33868",0.364203168612213,0.731123477467629,0.923834342992614
"nmo",0.0147788626341838,0.731295999544293,0.923834342992614
"Dscam4",0.0886330297712242,0.731323208260941,0.923834342992614
"CG11537",0.0650780675236725,0.731692720598968,0.923834342992614
"Gabat",0.0399199814420619,0.732064505070564,0.923834342992614
"spdi",0.261892864230889,0.732692546688752,0.923834342992614
"Syp",0.00797032418936664,0.732837016820349,0.923834342992614
"CG9391",0.336412453192053,0.732982750472756,0.923834342992614
"IA-2",0.00178639569247603,0.733141333660228,0.923834342992614
"Trl",0.377239737488718,0.733192416145851,0.923834342992614
"CG7564",0.388703774723508,0.73354100975807,0.923834342992614
"CG4882",0.099779706397874,0.733801589293733,0.923834342992614
"CG31211",0.167657166562439,0.73404446847596,0.923834342992614
"APP-BP1",0.241816777098463,0.734090102707324,0.923834342992614
"jockey{}261",0.241816777098463,0.734090102707324,0.923834342992614
"1360{}1533",0.425592714457152,0.734191815986297,0.923834342992614
"Ufd1",0.364612495567092,0.734262324699257,0.923834342992614
"ADD1",0.233814033320289,0.735439978890134,0.923834342992614
"Tsp42Ej",0.0303431741856042,0.735763010577266,0.923834342992614
"Vps25",0.259386182128923,0.736004293063627,0.923834342992614
"CG12547",0.364976301464883,0.737048112184927,0.923834342992614
"Cip4",0.0293717897728904,0.737068507210827,0.923834342992614
"CG14762",0.0242124045588012,0.737849668190655,0.923834342992614
"mmd",0.0149509555565154,0.738410427412496,0.923834342992614
"CtBP",0.0113615457067614,0.738496297968289,0.923834342992614
"wge",0.22455951802853,0.738504255518259,0.923834342992614
"cathD",0.0111862691528109,0.738619991927156,0.923834342992614
"awd",0.0183394378930594,0.739382973218851,0.923834342992614
"ksh",0.426780673364193,0.740008005670147,0.923834342992614
"mEFTs",0.0873980628217877,0.741366806706727,0.923834342992614
"Taf3",0.0173103928912117,0.74140811696822,0.923834342992614
"Sln",0.365558591763763,0.741493562200655,0.923834342992614
"Xrp1",0.257581262777784,0.741931292061132,0.923834342992614
"ND-MNLL",0.180129146395984,0.742398831712648,0.923834342992614
"tacc",0.188219189196527,0.742595219023788,0.923834342992614
"mbl",0.00178022952224036,0.742665547423298,0.923834342992614
"CG1578",0.438944816658833,0.743308736906878,0.923834342992614
"transib3{}2951",0.213238163706966,0.744627067095599,0.923834342992614
"hwt",0.0142895917415436,0.745095077980717,0.923834342992614
"CG33170",0.228881641184112,0.745230517482454,0.923834342992614
"UQCR-Q",0.0108458306557866,0.745481287399371,0.923834342992614
"pum",0.0114633837243594,0.745915998329247,0.923834342992614
"CG30389",0.36614228961846,0.745925714871867,0.923834342992614
"IntS12",0.183684676688753,0.745953099953593,0.923834342992614
"nAChRalpha3",0.0726048511529594,0.746272796557248,0.923834342992614
"CG42613",0.0532024677223028,0.746949049069282,0.923834342992614
"rdgB",0.0158605506449769,0.747154408296331,0.923834342992614
"CG17765",0.0328108353585941,0.747757687684288,0.923834342992614
"Ggamma30A",0.0097931031371636,0.748080360914671,0.923834342992614
"lncRNA:cherub",0.384681885215646,0.748244627710796,0.923834342992614
"cindr",0.10519091434196,0.749009845389922,0.923834342992614
"28SrRNA-Psi:CR45859",0.0859722005384353,0.749100888548487,0.923834342992614
"CG41099",0.232574011810685,0.750277840700647,0.923834342992614
"RNASEK",0.00534658408063244,0.750951831924256,0.923834342992614
"nwk",0.0623110513569514,0.751252977981122,0.923834342992614
"RpS28b",0.0167789145812248,0.751316498831165,0.923834342992614
"CG12121",0.36864845795114,0.751362282708572,0.923834342992614
"CG15270",0.0782552424048053,0.752307509853153,0.923834342992614
"Tim23",0.0234998289741358,0.752580139249601,0.923834342992614
"raskol",0.0961642576893474,0.753326990647885,0.923834342992614
"CG33155",0.0435616866241413,0.753543201155618,0.923834342992614
"CG11076",0.230880021905556,0.754539466686216,0.923834342992614
"5PtaseI",0.230653380595947,0.754967618010054,0.923834342992614
"skd",0.083866814529474,0.75497309587603,0.923834342992614
"CG42594",0.0677079913565821,0.755994139463453,0.923834342992614
"mod(mdg4)",0.367505395608675,0.756135357507128,0.923834342992614
